"","age","inc","mortgage","ccAvg","MaxCC","MinCC","sdCC","usage","family","edu","mortS","cc","cd","online","securities","infoReq","loan"
"1761","1","10","5"," 2","4","5","3"," 1","2","1","1","0","0","0","0","Email","0"
"4579","5","10","1"," 1","2","3","4"," 1","3","2","0","0","0","0","0","Ph","1"
"3803","5"," 1","4"," 1","3","2","4"," 3","3","2","1","0","0","1","0","Email","0"
"267","3"," 5","5"," 1","1","1","1"," 1","1","1","1","0","0","0","0","Ph","0"
"975","4"," 5","4"," 1","1","2","3"," 6","1","3","0","1","0","1","0","Email","0"
"1754","3"," 4","1"," 1","3","2","4"," 1","2","1","0","0","0","0","0","Email","0"
"4755","2"," 4","1"," 2","2","3","4"," 3","3","1","0","0","0","1","0","Email","0"
"961","1"," 5","5"," 2","2","4","4"," 6","4","3","1","0","0","1","1","Email","0"
"4943","5"," 3","1"," 1","1","1","1"," 7","2","3","0","1","0","1","0","Email","0"
"1055","5"," 2","4"," 1","3","5","3"," 3","2","3","1","0","0","1","0","Email","0"
"1527","2"," 2","1"," 1","2","2","1"," 3","4","3","0","0","0","1","0","Ph","0"
"2955","5"," 3","1","10","2","4","2"," 3","1","3","0","0","0","1","0","Email","0"
"1537","5","11","1"," 2","5","3","5"," 1","2","1","0","0","0","0","0","Email","0"
"1905","3"," 6","4"," 1","4","5","5"," 1","2","3","1","0","0","0","0","Email","0"
"700","3"," 4","1"," 2","5","4","4"," 3","3","3","0","1","0","0","0","Email","0"
"411","5"," 4","1"," 1","1","2","1"," 3","4","3","0","0","0","0","1","Email","0"
"4244","5"," 5","1"," 1","1","1","1"," 3","2","1","0","0","0","1","0","Email","0"
"34","1"," 5","1"," 1","2","5","5"," 1","3","3","0","0","0","0","0","Email","0"
"2024","1"," 4","1"," 1","3","3","4"," 3","4","2","0","0","0","1","0","Ph","0"
"4416","1"," 1","1"," 1","2","1","1"," 1","1","3","0","0","0","0","0","Email","0"
"2552","2"," 2","1"," 1","2","2","4"," 3","4","3","0","0","0","1","0","Email","0"
"3549","4"," 5","1"," 1","1","1","1"," 1","1","2","0","0","0","0","0","Ph","0"
"390","3"," 3","1"," 4","4","5","3"," 3","1","1","0","0","0","1","0","Email","0"
"1183","5"," 3","1"," 1","5","4","5"," 3","4","2","0","0","0","1","0","Ph","0"
"4363","2"," 4","5"," 1","3","2","4"," 8","3","1","1","1","1","1","0","Email","0"
"2374","2"," 8","5"," 1","1","1","2"," 3","2","1","1","0","0","1","0","Email","0"
"2351","1","13","1"," 8","3","3","4"," 8","4","2","0","1","1","1","0","Ph","1"
"1234","3","12","1"," 5","5","4","4"," 7","1","3","0","1","1","1","0","Ph","1"
"4120","3"," 2","5"," 1","2","1","2"," 1","4","2","1","0","0","0","0","Email","0"
"2603","5"," 5","5"," 4","3","3","3"," 6","1","1","1","1","0","1","0","Email","0"
"2478","3"," 5","1"," 1","2","1","1"," 3","4","1","0","0","0","0","1","Email","0"
"3962","5"," 4","5"," 5","4","2","2"," 3","1","2","1","0","0","1","0","Email","0"
"3870","3"," 2","1"," 5","3","3","5"," 1","4","2","0","0","0","0","0","Email","0"
"1028","4"," 2","5"," 1","1","2","1"," 3","1","2","1","0","0","1","0","Email","0"
"4628","4"," 2","1"," 1","2","1","1"," 6","3","3","0","1","0","1","0","Email","0"
"642","3","11","1"," 1","2","1","1"," 3","2","1","0","0","0","1","0","Email","0"
"1476","5"," 2","1"," 2","2","5","3"," 3","1","3","0","1","0","0","0","Ph","0"
"834","5","10","5"," 1","1","1","1"," 6","2","1","1","1","0","1","0","Email","0"
"3065","4"," 3","1"," 2","4","5","2"," 1","4","3","0","0","0","0","0","Email","0"
"917","4"," 6","1"," 1","1","1","1"," 6","1","2","0","1","0","0","1","Ph","0"
"3343","4","13","1"," 1","2","1","1"," 3","1","1","0","0","0","1","0","Email","0"
"624","4"," 4","5"," 1","2","5","5"," 3","2","1","1","0","0","1","0","Email","0"
"1639","2"," 1","1"," 1","1","2","1"," 3","2","3","0","0","0","1","0","Email","0"
"1275","2"," 5","1"," 1","4","2","3"," 3","1","1","0","1","0","0","0","Email","0"
"3286","3"," 4","4"," 3","3","3","3"," 6","4","1","0","0","0","1","1","Email","0"
"3483","2"," 2","1"," 1","2","5","3"," 3","1","3","0","1","0","0","0","Email","0"
"2606","1"," 5","4"," 1","1","1","1"," 3","3","2","0","0","0","1","0","Ph","0"
"893","3"," 6","5"," 1","1","2","2","10","4","3","1","1","1","1","1","Email","0"
"1206","3"," 4","5"," 9","5","5","4"," 3","3","2","1","1","0","0","0","Email","0"
"2395","5","12","4"," 1","2","5","5"," 8","2","3","1","1","1","1","0","Ph","1"
"1693","5"," 5","1"," 1","3","3","3"," 6","3","2","0","1","0","1","0","Email","0"
"3767","5"," 7","5"," 2","4","3","3"," 3","1","1","1","0","0","1","0","Email","0"
"260","4"," 4","1"," 5","3","1","2"," 1","1","1","0","0","0","0","0","Email","0"
"4146","1"," 1","1"," 2","4","4","4"," 3","3","3","0","0","0","1","0","Email","0"
"681","5"," 1","1"," 3","2","5","3"," 3","1","2","0","1","0","0","0","Ph","0"
"4670","1"," 5","1"," 1","3","2","4"," 3","4","1","0","1","0","0","0","Email","0"
"312","2"," 1","1"," 3","5","5","3"," 6","1","3","0","0","0","1","1","Email","0"
"4951","1"," 7","5"," 1","2","2","1"," 1","2","3","1","0","0","0","0","Email","0"
"1883","2"," 6","1"," 1","5","4","3"," 3","1","3","0","0","0","1","0","Ph","0"
"3327","2"," 8","5"," 1","1","1","2"," 1","2","1","1","0","0","0","0","Ph","0"
"4308","5"," 6","1"," 1","1","2","1"," 3","4","2","0","1","0","0","0","Ph","0"
"2605","2"," 4","1"," 4","3","3","3"," 1","2","1","0","0","0","0","0","Email","0"
"3091","2"," 1","1"," 1","2","3","3"," 1","2","2","0","0","0","0","0","Ph","0"
"4229","2","11","5"," 1","2","4","2"," 3","1","1","1","0","0","0","1","Ph","0"
"3721","1"," 5","1"," 1","1","1","1"," 3","1","2","0","0","0","1","0","Email","0"
"1023","1"," 3","1"," 3","1","3","3"," 4","3","2","0","0","0","1","0","Email","0"
"3642","2"," 5","1"," 3","4","3","4"," 3","3","2","0","1","0","0","0","Ph","0"
"1021","4"," 8","1"," 3","2","3","3"," 6","4","2","0","0","1","1","0","Ph","1"
"2557","3"," 3","5"," 5","5","3","5"," 3","2","3","1","1","0","0","0","Email","0"
"879","4"," 4","5"," 1","5","2","4"," 1","1","1","1","0","0","1","0","Email","0"
"4003","4"," 2","1"," 1","2","4","2"," 6","4","1","0","1","0","1","0","Email","0"
"3050","2"," 3","1"," 3","5","5","3"," 6","1","1","0","0","0","1","1","Email","0"
"626","3"," 5","1"," 1","1","2","1"," 3","3","1","0","0","0","1","0","Email","0"
"4385","2"," 1","1"," 1","5","2","3"," 3","4","3","0","0","0","1","0","Email","0"
"3435","5"," 9","1"," 2","4","4","3"," 3","1","1","0","0","0","1","0","Email","0"
"4536","4"," 2","1"," 1","1","1","1"," 3","2","2","0","0","0","1","0","Ph","0"
"553","1","10","1"," 2","3","3","5"," 3","2","1","0","0","0","1","0","Email","0"
"161","5"," 6","1"," 2","4","2","4"," 3","2","1","0","0","0","1","0","Email","0"
"3083","5"," 1","1"," 5","4","4","2"," 3","1","3","0","0","0","1","0","Email","0"
"1323","1"," 4","1"," 2","2","3","3"," 6","4","2","0","0","0","1","1","Email","0"
"4748","5"," 6","1"," 1","1","2","1"," 3","4","2","0","0","0","1","0","Ph","0"
"4045","4"," 8","1"," 3","3","3","3"," 1","2","1","0","0","0","0","0","Email","0"
"3147","1"," 7","5"," 1","5","2","4"," 3","2","3","1","1","0","0","0","Ph","1"
"4207","4"," 5","1"," 1","5","4","5"," 3","4","2","0","1","0","0","0","Email","0"
"1964","5"," 8","1"," 2","3","5","2"," 6","1","1","0","1","0","1","0","Ph","0"
"842","5"," 5","1"," 1","1","1","1"," 4","1","1","0","0","0","1","0","Ph","0"
"4152","3"," 7","1"," 1","1","1","2"," 3","4","2","0","0","0","1","0","Ph","1"
"3126","1"," 5","1"," 9","2","3","3"," 3","3","3","0","0","0","1","0","Ph","0"
"2446","4"," 8","5"," 1","2","1","1"," 6","1","1","1","1","0","1","0","Ph","0"
"3232","1"," 3","1"," 1","2","1","1"," 3","1","3","0","0","0","1","0","Ph","0"
"3686","1"," 5","1"," 1","5","1","5"," 1","2","1","0","1","0","0","0","Ph","0"
"3983","2"," 6","1"," 4","3","3","2"," 6","4","1","0","1","0","1","0","Ph","0"
"3597","2"," 5","1"," 1","1","1","1"," 1","3","3","0","0","0","0","0","Email","0"
"1541","4"," 5","1"," 3","4","3","4"," 3","2","1","0","0","0","0","1","Email","0"
"1140","1"," 5","1"," 1","1","1","2"," 3","1","3","0","0","0","1","0","Ph","1"
"838","2"," 5","1"," 1","1","1","1"," 1","4","1","0","0","0","0","0","Email","0"
"1555","5"," 7","4"," 1","1","1","1"," 3","4","2","1","0","0","1","0","Ph","1"
"4469","4","10","1"," 3","4","2","4"," 3","2","1","0","0","0","1","0","Ph","1"
"3320","3"," 1","1"," 2","4","4","2"," 1","1","1","0","0","0","0","0","Email","0"
"3825","1"," 5","1"," 1","1","1","1"," 3","3","3","0","0","0","0","1","Ph","1"
"2249","3"," 4","4"," 2","3","2","5"," 1","2","1","1","0","0","0","0","Email","0"
"466","3"," 3","1"," 1","1","1","1"," 3","1","1","0","1","0","0","0","Ph","0"
"2293","3"," 1","1"," 3","5","3","3"," 3","4","2","0","1","0","0","0","Email","0"
"2467","5"," 8","4"," 1","5","3","3"," 1","2","1","0","0","0","0","0","Ph","0"
"1303","1"," 2","1"," 2","2","2","2"," 6","4","3","0","1","0","1","0","Email","0"
"3322","1"," 2","1"," 2","4","4","2"," 4","4","3","0","0","0","1","0","Email","0"
"3722","1"," 1","4"," 2","4","3","2"," 1","2","3","1","0","0","0","0","Email","0"
"3977","5"," 6","1"," 3","5","2","3"," 6","1","3","0","1","1","0","0","Ph","1"
"2214","3"," 4","5"," 1","2","2","1"," 3","4","3","1","0","0","1","0","Email","0"
"2840","5"," 7","1"," 3","5","5","4"," 3","4","2","0","0","0","1","0","Email","0"
"1769","2"," 2","1"," 2","2","4","2"," 1","4","1","0","0","0","0","0","Ph","0"
"3646","2"," 2","1"," 1","5","3","2"," 3","4","2","0","0","0","0","1","Email","0"
"1593","5"," 1","1"," 1","3","2","3"," 6","3","3","0","1","0","0","1","Email","0"
"4059","5"," 5","1"," 2","3","5","3"," 4","4","1","0","0","0","0","1","Email","0"
"2920","4"," 3","1"," 4","5","2","3"," 6","2","3","0","1","0","1","0","Email","0"
"2408","5"," 5","1"," 1","5","4","3"," 1","1","1","0","0","0","0","0","Email","0"
"3980","5"," 6","1"," 1","2","1","1"," 1","1","1","0","0","0","0","0","Email","0"
"3841","3"," 7","5"," 1","2","1","1"," 3","2","3","1","0","0","1","0","Email","0"
"1318","1"," 8","1"," 2","2","3","4"," 1","1","1","0","0","0","0","0","Email","0"
"2899","5"," 1","1"," 3","4","4","2"," 3","2","3","0","0","0","1","0","Ph","0"
"1602","2"," 2","4"," 2","5","2","5"," 3","4","1","1","0","0","1","0","Email","0"
"2655","2"," 5","5"," 3","4","5","4"," 6","1","2","1","0","0","1","1","Ph","0"
"591","3"," 5","1"," 1","5","5","5","10","4","3","0","1","1","1","1","Ph","0"
"427","1"," 2","4"," 1","2","1","1"," 3","3","1","1","1","0","0","0","Ph","0"
"3380","3"," 8","4"," 2","2","4","5"," 3","2","1","1","0","0","1","0","Ph","0"
"4116","3"," 6","1"," 1","1","1","1"," 6","2","2","0","1","0","1","0","Ph","0"
"3958","2"," 5","1"," 1","4","3","3"," 3","3","2","0","0","0","1","0","Ph","0"
"2801","1"," 9","4"," 1","1","1","1"," 3","2","1","1","0","0","0","1","Ph","0"
"4437","5"," 3","1"," 2","3","5","2"," 3","3","3","0","0","0","1","0","Email","0"
"4364","1"," 3","5"," 1","1","1","1"," 1","3","1","1","0","0","0","0","Email","0"
"981","4"," 1","1"," 1","3","4","3"," 1","1","3","0","0","0","0","0","Email","0"
"3857","3"," 4","1"," 1","2","1","1"," 1","3","2","0","0","0","0","0","Email","0"
"830","5"," 3","1"," 1","1","1","1"," 3","4","3","0","0","0","1","0","Email","0"
"4486","3"," 6","1"," 1","3","4","2"," 6","2","1","0","0","0","1","1","Email","0"
"1666","2"," 2","4"," 2","3","3","5"," 3","4","2","1","0","0","1","0","Ph","0"
"2463","3"," 9","1"," 3","2","3","5"," 6","1","1","0","1","0","1","0","Ph","0"
"121","4"," 1","1"," 2","4","4","5"," 3","2","3","0","0","0","1","0","Email","0"
"704","5"," 2","1"," 2","3","2","3"," 3","3","2","0","0","0","1","0","Email","0"
"3923","2"," 5","4"," 4","4","5","5"," 3","2","1","1","1","0","0","0","Email","0"
"2672","1"," 5","1"," 3","4","4","5"," 3","3","1","0","0","0","1","0","Email","0"
"1385","3"," 1","1"," 2","2","2","4"," 3","1","3","0","0","0","1","0","Email","0"
"1979","1"," 5","5"," 1","2","5","4"," 3","4","2","1","0","0","1","0","Email","0"
"8","4"," 1","1"," 1","1","2","1"," 3","1","3","0","1","0","0","0","Ph","0"
"4575","5"," 4","4"," 1","4","5","2"," 6","3","3","1","1","0","1","0","Email","0"
"1363","5"," 3","5"," 1","2","2","1"," 3","3","3","1","1","0","0","0","Ph","0"
"2943","2"," 1","1"," 4","4","2","5"," 3","3","2","0","0","0","1","0","Email","0"
"4821","3"," 8","1"," 2","3","5","3"," 1","1","1","0","0","0","0","0","Email","0"
"314","5"," 3","1"," 3","5","5","3"," 3","2","1","0","0","0","1","0","Email","0"
"4948","5"," 6","1"," 1","5","5","4"," 3","1","3","0","0","0","1","0","Ph","0"
"1801","4"," 1","4"," 3","4","4","3"," 3","2","1","1","0","0","1","0","Email","0"
"4664","2"," 2","5"," 1","1","1","1"," 6","1","1","1","1","0","1","0","Email","0"
"2587","4"," 5","5"," 2","2","2","5"," 1","4","1","1","0","0","0","0","Email","0"
"3801","3"," 5","4"," 1","1","1","1"," 3","4","1","0","0","0","1","0","Email","0"
"2136","1"," 3","1"," 1","5","2","5"," 1","4","1","0","0","0","0","0","Ph","0"
"4829","5"," 3","5"," 7","2","3","5"," 3","4","1","1","0","0","1","0","Email","0"
"2600","5"," 3","1"," 2","5","3","4"," 3","4","2","0","0","0","1","0","Ph","0"
"4782","4"," 2","5"," 1","3","2","3"," 1","4","3","1","0","0","0","0","Ph","0"
"1281","5"," 9","5"," 6","5","2","3"," 3","1","1","1","0","0","1","0","Ph","0"
"4253","4"," 6","1"," 1","5","5","5","10","2","1","0","1","1","1","0","Email","0"
"4307","3"," 5","1"," 8","4","5","2"," 3","1","2","0","1","0","0","0","Ph","0"
"3820","1"," 2","1"," 1","5","5","4"," 6","2","3","0","0","0","1","1","Email","0"
"3522","2","10","1"," 2","4","5","4"," 6","1","1","0","1","0","1","0","Email","0"
"1330","3"," 2","1"," 3","4","3","3"," 3","2","1","0","0","0","1","0","Email","0"
"4835","2"," 4","5"," 1","1","1","1"," 3","2","2","1","0","0","1","0","Email","0"
"4094","2","10","5"," 1","5","2","4"," 3","1","1","1","0","0","1","0","Email","0"
"3957","1"," 5","1"," 1","4","3","3"," 6","4","1","0","1","0","1","0","Ph","0"
"2520","1"," 4","1"," 2","5","5","3"," 7","2","1","0","1","0","1","0","Ph","0"
"3161","4","12","1"," 5","2","2","2"," 3","1","1","0","0","0","1","0","Email","0"
"3341","4"," 7","5"," 1","5","4","2"," 1","2","3","1","0","0","0","0","Email","0"
"4778","5"," 6","4"," 1","5","3","2"," 3","3","2","0","0","0","1","0","Email","0"
"3478","1"," 7","1"," 1","1","1","1"," 3","4","3","0","1","0","0","0","Ph","0"
"3086","1"," 2","1"," 5","2","5","4"," 4","4","2","0","1","0","0","0","Ph","0"
"1016","1"," 2","5"," 1","2","1","1"," 1","4","2","1","0","0","0","0","Ph","0"
"2337","5"," 6","5"," 5","3","2","5"," 3","3","1","1","0","0","1","0","Ph","0"
"2020","3"," 5","5"," 2","2","5","5"," 4","3","2","1","0","0","0","1","Ph","0"
"1169","3"," 3","1"," 3","5","5","5"," 7","3","2","0","0","0","1","1","Ph","0"
"4524","2"," 3","4"," 1","1","1","2"," 1","3","1","0","0","0","0","0","Email","0"
"2687","3"," 6","1"," 1","2","4","2"," 6","2","2","0","1","0","1","0","Email","0"
"2588","3","11","5"," 2","2","2","5"," 1","4","3","1","0","0","0","0","Ph","1"
"1310","4"," 5","5"," 1","2","3","5"," 3","4","3","1","0","0","1","0","Email","0"
"3077","1"," 9","1"," 3","5","5","2"," 1","3","2","0","0","0","0","0","Ph","1"
"824","2"," 2","1"," 2","4","4","3"," 1","3","1","0","0","0","0","0","Email","0"
"2691","5"," 5","1"," 3","4","2","5"," 3","4","3","0","0","0","1","0","Ph","0"
"2762","3","11","5"," 2","3","2","5"," 3","1","1","1","0","0","1","0","Email","0"
"1443","4","10","1"," 1","1","1","1"," 4","2","1","0","0","0","1","0","Ph","0"
"904","1"," 5","5"," 2","1","4","4"," 1","2","1","1","0","0","0","0","Email","0"
"1675","4"," 8","1"," 1","1","1","2"," 8","4","1","0","0","1","1","1","Email","1"
"4636","5"," 3","1"," 1","2","2","2"," 3","4","1","0","0","0","1","0","Email","0"
"1895","5"," 1","1"," 8","3","4","5"," 3","4","2","0","0","0","1","0","Email","0"
"1305","4"," 3","1"," 3","5","4","4"," 6","3","3","0","1","0","1","0","Email","0"
"1609","5"," 4","1"," 3","3","4","5"," 6","4","2","0","0","0","1","1","Email","0"
"1484","2"," 3","5"," 1","2","2","5"," 3","2","1","1","0","0","1","0","Email","0"
"1372","5"," 5","4"," 2","5","4","2"," 1","4","2","1","0","0","0","0","Email","0"
"3707","5"," 5","5"," 2","4","4","5"," 1","3","3","1","0","0","1","0","Email","0"
"398","4"," 2","1"," 1","5","4","4"," 1","2","1","0","0","0","0","0","Email","0"
"1236","4"," 1","4"," 1","1","1","1"," 6","2","1","1","1","0","1","0","Ph","0"
"1584","1"," 4","1"," 1","4","3","5"," 3","3","2","0","0","0","1","0","Email","0"
"488","4"," 3","1"," 1","5","3","3"," 7","2","3","0","1","0","1","0","Email","0"
"4886","4"," 1","4"," 3","3","4","4"," 3","1","3","1","0","0","1","0","Ph","0"
"2607","4"," 3","5"," 3","4","2","2"," 1","4","2","1","0","0","0","0","Email","0"
"2910","3"," 3","1"," 4","3","5","5"," 3","1","1","0","0","0","1","0","Email","0"
"1946","3"," 6","1"," 1","1","1","2"," 6","4","3","0","1","0","1","0","Email","0"
"1367","5"," 4","5"," 1","2","2","1"," 3","3","1","1","0","0","1","0","Email","0"
"1373","1"," 8","1"," 2","5","4","2"," 3","2","1","0","0","0","1","0","Email","0"
"4181","4"," 1","4"," 1","3","4","2"," 3","1","1","1","0","0","1","0","Ph","0"
"2635","2"," 6","1"," 4","5","5","5"," 4","2","1","0","0","0","1","0","Email","0"
"2310","4","13","1"," 1","1","1","2"," 3","2","2","0","0","0","1","0","Email","1"
"4367","2"," 3","5"," 3","3","4","4"," 3","4","2","1","0","0","1","0","Ph","0"
"1548","1","13","1"," 5","2","3","3"," 1","1","1","0","0","0","0","0","Email","0"
"4543","2"," 8","1"," 4","3","4","5"," 6","3","1","0","0","0","1","1","Email","0"
"2685","5"," 2","1"," 1","4","2","5"," 3","3","2","0","0","0","1","0","Email","0"
"2690","2"," 1","1"," 1","1","1","1"," 1","2","2","0","0","0","0","0","Email","0"
"3737","1"," 6","1"," 1","1","1","2"," 3","3","2","0","0","0","1","0","Ph","1"
"3819","5"," 3","1"," 1","5","5","4"," 6","1","3","0","1","0","1","0","Email","0"
"790","4"," 4","1"," 1","2","1","2"," 3","4","2","0","0","0","1","0","Ph","0"
"2914","5"," 3","5"," 9","5","4","5"," 3","2","3","1","0","0","1","0","Email","0"
"3588","2"," 4","1"," 4","5","4","5"," 1","3","2","0","0","0","0","0","Email","0"
"130","2"," 5","1"," 1","3","3","4"," 3","3","3","0","1","0","0","0","Email","0"
"341","1"," 4","5"," 3","4","5","4"," 3","4","2","1","0","0","1","0","Ph","0"
"3168","3"," 5","1"," 1","1","1","1"," 1","4","1","0","0","0","0","0","Email","0"
"903","3"," 5","4"," 3","2","4","5"," 6","1","1","1","1","0","1","0","Ph","0"
"1376","4"," 7","1"," 1","3","4","2"," 3","2","1","0","0","0","1","0","Ph","0"
"74","2"," 5","1","10","5","3","3"," 6","1","1","0","1","0","1","0","Email","0"
"2373","2"," 4","5"," 1","2","2","5"," 8","1","2","1","0","1","1","1","Email","0"
"93","3"," 2","1"," 1","5","5","4"," 1","1","2","0","0","0","0","0","Email","0"
"2662","5"," 4","1"," 1","1","1","1"," 3","1","2","0","0","0","1","0","Email","0"
"1760","3"," 3","1"," 2","4","5","3"," 3","3","2","0","0","0","1","0","Ph","0"
"399","1"," 6","1"," 1","2","1","2"," 6","4","1","0","1","0","1","0","Email","0"
"2628","3"," 1","4"," 2","3","3","4"," 3","3","1","1","0","0","1","0","Email","0"
"2355","1"," 6","4"," 3","2","4","5"," 1","2","3","0","0","0","0","0","Email","0"
"4204","5"," 1","1"," 1","1","2","1"," 1","2","3","0","0","0","0","0","Email","0"
"3060","1"," 7","5"," 1","1","1","1"," 1","1","3","1","0","0","0","0","Ph","0"
"923","2"," 2","1"," 3","2","2","3"," 3","1","3","0","1","0","0","0","Email","0"
"4659","4","13","1"," 4","4","4","3"," 3","1","1","0","0","0","1","0","Email","0"
"2981","1"," 3","4"," 1","1","1","1"," 1","2","3","0","0","0","0","0","Email","0"
"383","3"," 4","1"," 1","1","2","1"," 3","1","1","0","0","0","1","0","Email","0"
"4846","4"," 5","1"," 1","2","2","5"," 3","2","3","0","0","0","1","0","Email","0"
"874","5"," 1","5"," 1","1","1","1"," 1","4","2","1","0","0","0","0","Email","0"
"3551","1"," 2","5"," 2","3","2","4"," 1","3","2","1","0","0","0","0","Email","0"
"2435","1"," 1","1"," 3","5","2","3"," 1","1","3","0","0","0","0","0","Ph","0"
"3305","3"," 2","1"," 2","3","2","3"," 1","3","3","0","0","0","0","0","Email","0"
"4707","1"," 2","1"," 2","4","5","2"," 6","3","1","0","0","0","1","1","Email","0"
"4021","5"," 6","1"," 9","3","5","2"," 3","2","1","0","1","0","0","0","Ph","0"
"4393","1"," 2","1"," 1","5","5","2"," 1","1","3","0","0","0","0","0","Ph","0"
"1547","4","13","5"," 1","2","1","1"," 3","2","1","1","1","0","0","0","Email","0"
"3887","4"," 4","1"," 3","4","3","3"," 1","2","3","0","0","0","0","0","Email","0"
