ID,age,exp,inc,mortgage,ccAvg,MaxCC,MinCC,sdCC,usage,family,edu,mortS,cc,cd,online,securities,infoReq,loan
4443,48,23,62,83,2.870703684,19.03798437,19.03691475,6.729373543,0.25,4,3,1,1,0,0,0,Email,0
4444,38,14,48,169,0.079075361,0.576553673,0.564114723,0.171296409,0,1,1,1,0,0,0,0,Email,0
4445,36,10,73,0,13.06380124,5.971460249,12.10518006,5.064218943,0.5,2,1,0,1,0,1,0,Ph,0
4446,49,25,135,82,13.47690831,6.283529825,12.59071981,5.214525135,0.5,2,1,1,1,0,1,0,Email,0
4447,61,35,61,117,12.38550667,5.712232183,11.4507933,4.82246584,0.666666667,3,3,1,1,0,1,0,Email,0
4448,49,22,73.35170263,0,0.327109543,0.189763179,0.383831847,0.136111226,0.25,3,2,0,0,0,1,0,Email,0
4449,59,34,40,0,19.99021359,7.024673379,59.35706919,3.97095447,0.25,3,3,0,0,0,1,0,Email,0
4450,30,6,44,0,20.72822043,7.302912816,62.39277115,4.148695096,0.25,1,3,0,1,0,0,0,Email,0
4451,44,20,45,0,19.01752344,6.711987509,57.97278607,3.81764734,0.25,2,1,0,0,0,1,0,Email,0
4452,67,41,18,0,0.653582126,0.17204762,1.436905461,0.1106495,0.25,2,1,0,0,0,1,0,Email,0
4453,59,35,53,174,4.050164732,31.1805405,76.75237088,10.89705673,0.25,4,3,1,0,0,1,0,Email,0
4454,37,11,73.4823493,0,4.190306972,32.34713034,79.63475064,11.35517215,0,3,2,0,0,0,0,0,Email,0
4455,50,24,38,0,3.920102744,29.66398631,72.44833539,10.5289626,0.25,3,2,0,0,0,1,0,Ph,0
4456,56,31,28,0,0.08321672,0.976164952,2.388472121,0.312575086,1,1,2,0,1,1,1,1,Email,0
4457,29,3,35,88,22.12080201,19.88998037,71.62324948,27.36844625,0.75,3,1,1,1,1,1,0,Email,0
4458,55,29,81,171,23.02184467,20.71761941,74.45463334,28.93702551,0.25,3,2,1,0,0,1,0,Ph,0
4459,48,22,90,205,20.92251992,19.11706632,68.34926561,26.62030728,0,2,3,1,0,0,0,0,Email,0
4460,32,8,115,0,0.608244206,0.469752091,2.005101475,0.778327786,0,1,1,0,0,0,0,0,Ph,0
4461,47,22,78,0,25.74886717,4.025285819,78.02523054,17.90476405,0.25,1,2,0,0,0,1,0,Email,0
4462,46,21,30,0,27.21548318,4.112422041,80.81545291,18.87585055,0.25,4,3,0,0,0,1,0,Email,0
4463,33,7,39,0,24.75581447,3.822261439,75.29321852,17.23725175,0.5,4,1,0,1,0,1,0,Email,0
4464,39,13,69,0,0.79665275,0.10227562,1.79877526,0.450514391,0,3,1,0,0,0,0,0,Email,0
4465,60,35,29,79,89.82415636,27.95999414,18.98631422,40.48858175,0.5,3,1,1,1,0,1,0,Ph,0
4466,39,15,54,0,94.10525726,29.25405766,19.69828638,41.79439659,0.25,4,2,0,1,0,0,0,Email,0
4467,34,10,60,0,86.39459839,26.98422368,18.05634176,39.18076407,0.75,3,3,0,1,1,1,0,Email,0
4468,55,30,99,0,2.728805867,0.848034944,0.560968928,0.832219927,0,1,3,0,0,0,0,0,Email,0
4469,51.29978375,42,51,0,21.72863083,2.999544744,4.05294459,2.98877103,0.333333333,1,1,0,1,0,1,0,Email,0
4470,40,14,53,0,23.01300283,3.092269184,4.194694441,3.121356683,1,3,3,0,1,1,1,0,Email,0
4471,44,20,111,63.27591282,20.99687505,2.851045445,3.844637169,2.856764182,0.25,2,2,0,0,0,1,0,Ph,1
4472,56,30,79,302,0.677001562,0.077850907,0.111349876,0.091013205,0,3,1,1,0,0,1,0,Ph,0
4473,50,25,90,0,4.980980074,26.99476917,13.07607763,40.8838258,0.25,1,2,0,0,0,1,0,Email,0
4474,31,5,18,124,5.248565448,28.21952691,13.55006675,42.58591095,0.5,2,1,1,1,0,1,0,Email,0
4475,66,26.10303327,73,55.22147974,4.787967842,25.72435607,12.4048298,39.32032322,0,3,1,0,0,0,0,0,Email,0
4476,43,18,59,91,0.154270251,0.825439016,0.445066882,1.079667731,0.25,3,3,1,0,0,1,0,Email,0
4477,58,32,40,0,13.03361232,1.999815444,3.972860066,2.007330437,0,2,1,0,0,0,0,0,Ph,0
4478,33,9,41,0,13.64411623,2.096939526,4.16054244,2.090349772,0.75,1,2,0,1,1,1,0,Ph,0
4479,33,9,53,0,12.4928071,1.909218452,3.803084406,1.920108008,0,1,1,0,0,0,0,0,Email,0
4480,32,8,128,0,0.447222632,0.066262473,0.142910655,0.053364078,0.333333333,2,1,0,0,0,1,0,Ph,0
4481,55,30,145,0,26.27280272,27.21682312,3.981419157,26.31738644,0.25,2,1,0,0,0,1,0,Ph,1
4482,39.72820826,-2,35,0,27.20908923,28.19758645,4.145959455,27.21482465,0.25,3,3,0,0,0,1,0,Email,0
4483,40,14,28,0,25.17477209,25.69314783,3.807762313,24.77145711,0,2,3,0,0,0,0,0,Ph,0
4484,54,28,155,256,0.675966664,0.914568652,0.128238593,0.73048464,0.5,1,1,1,1,0,1,0,Email,0
4485,36,11,195,0,9.022635711,18.93566631,22.24092431,25.00956649,0.5,2,1,0,1,0,1,0,Ph,0
4486,35,9,50,0,9.360710521,19.4986246,22.92984655,25.9992591,0,4,2,0,0,0,0,0,Ph,0
4487,44,19,48,0,8.596905495,18.07740939,21.06410994,23.87468237,0.333333333,3,3,0,1,0,0,0,Email,0
4488,38,14,81,56.19326246,0.241643808,0.556251768,0.598524517,0.860978916,0.5,1,2,0,1,0,1,0,Email,0
4489,30,4,50,53.81128523,12.95028281,36.84798216,49.82589048,9.00963089,0,1,1,0,0,0,0,0,Email,0
4490,39,13,73.43318738,0,13.61290207,38.61329375,52.10693265,9.298987623,0.25,3,2,0,0,0,1,0,Ph,0
4491,35,16.07237345,142,63.22416402,12.42340881,35.58612694,47.71877276,8.643160247,0.5,2,1,0,0,0,1,1,Email,0
4492,41,16,64,0,0.43650532,0.957904934,1.485540771,0.25083906,0.25,4,1,0,0,0,1,0,Email,0
4493,56,26,91,0,33.47428272,64.14905841,21.53630146,78.6139304,0.5,1,3,0,1,0,1,0,Ph,0
4494,52,28,74,0,34.60114785,67.06355229,22.79657498,81.13410469,0.5,1,2,0,1,0,1,0,Email,0
4495,29,4,182,0,31.67474385,60.94424982,20.95253471,74.44001138,0.25,1,3,0,0,0,1,0,Email,1
4496,38,14,82,0,1.143952475,2.139702337,0.61651234,2.003955059,0,4,1,0,0,0,0,0,Email,0
4497,51,25,45,0,3.029339125,12.92502257,18.18144591,3.992698926,0,4,1,0,0,0,0,0,Email,0
4498,45,21,85,0,3.13920529,13.48426728,18.77609594,4.198585899,0.5,2,1,0,0,0,1,1,Email,0
4499,51,26,133,328,2.858191491,12.42729336,17.45627789,3.806738794,0,1,1,1,0,0,1,0,Email,0
4500,53,26,22,0,0.111380854,0.384230458,0.507781734,0.160354156,0.5,1,2,0,1,0,1,0,Email,0
4501,50,26,24,0,84.05662171,15.88655429,38.00000731,19.04647652,0.25,4,3,0,1,0,0,0,Email,0
4502,59,33,38,178,87.67585378,16.64998453,39.29472363,19.88432686,1,3,3,1,1,1,1,1,Email,0
4503,57,32,80,0,81.86596241,15.28893236,36.29994107,18.08236166,0,2,3,0,0,0,0,0,Ph,0
4504,45,21,33,108,1.627299908,0.525893253,1.120591562,0.639594904,0.333333333,3,1,1,0,0,1,0,Email,0
4505,27,1,41,147,49.71149137,2.990839509,13.00988976,18.88130844,0,4,3,1,0,0,0,0,Ph,0
4506,43.59291779,15,90,0,51.16177915,3.132816736,13.54141969,19.87892647,0.5,4,2,0,0,0,1,1,Email,0
4507,39,13,70.39882234,153,47.13534042,2.892549204,12.46192216,18.17892344,0.5,1,1,1,1,0,1,0,Email,0
4508,26,1,8,0,1.208642554,0.081087563,0.405367053,0.527959445,0.25,2,1,0,1,0,0,0,Email,0
4509,27,2,85,0,32.3666161,86.6160391,2.988665523,2.020705707,0.5,1,1,0,1,0,1,0,Email,0
4510,55,30,53,53.81128523,33.42843524,89.73595767,3.132715643,2.0914032,0.25,3,1,0,0,0,1,0,Ph,0
4511,64,39,20,0,30.68940502,81.72463154,2.851627263,1.937562345,0,3,3,0,0,0,0,0,Ph,0
4512,41,17,9,0,0.890269041,2.933808827,0.078153591,0.053152737,0.5,1,1,0,1,0,1,0,Email,0
4513,46,22,73.43318738,0,25.3230104,11.10085176,45.5742079,13.08733866,0.5,4,1,0,1,0,1,0,Email,0
4514,43,19,114,0,26.2008789,11.54818749,47.17265842,13.62719202,0.25,1,1,0,0,0,1,0,Email,0
4515,24,-3,41,0,23.87550154,10.65333314,43.29659719,12.48712871,0.25,4,3,0,0,0,1,0,Email,0
4516,29,3,49,0,0.826016288,0.296457009,1.139018036,0.363994763,0,4,3,0,0,0,0,0,Ph,0
4517,58,32,12,0,43.10843123,79.5723024,0.987844929,22.30357336,0.25,4,3,0,0,0,1,0,Email,0
4518,45,18,50,0,45.14185235,82.92853822,1.022912234,23.09276692,0.25,3,2,0,0,0,1,0,Email,0
4519,53,28,73.04536278,0,41.62238483,76.41001192,0.952470276,21.11303029,0.25,4,2,0,0,0,1,0,Ph,0
4520,45,19.96655983,32,77,1.13102483,2.379877666,0.021504347,0.712692945,0.25,4,1,1,1,0,0,0,Email,0
4521,32,7,41,0,38.08391009,7.073546952,51.50204893,33.78109985,0,4,2,0,0,0,0,0,Ph,0
4522,56,31,25,0,39.84701409,7.277845501,54.2682463,35.55188817,0,3,2,0,0,0,0,0,Email,0
4523,31,5,29,0,36.32258096,6.792254416,49.64488044,32.39683114,0,1,1,0,0,0,0,0,Email,0
4524,29,14.62091441,50,0,1.126730012,0.177263089,1.670713005,1.089652923,0.25,4,2,0,0,0,1,0,Email,0
4525,48,24,79,0,60.1330162,30.85211967,25.10827527,3.015929585,0.5,3,1,0,1,0,1,0,Email,0
4526,36,11,110,0,61.89625804,31.9811954,26.23154551,3.136967654,0.5,1,1,0,1,0,1,0,Email,0
4527,36,9,40,129,57.8519287,29.47280298,24.11684229,2.853137103,0.5,2,2,1,0,0,1,1,Email,0
4528,41,16,18,0,1.253494371,0.854523352,0.837828202,0.105044161,0.25,1,3,0,1,0,0,0,Ph,0
4529,48,23,48,0,29.32518724,95.68348536,81.21156431,30.0358235,0,1,1,0,0,0,0,0,Email,0
4530,27,0,40,0,30.20284155,98.48877742,84.97745021,31.25166405,0,4,3,0,0,0,0,0,Ph,0
4531,33,9,19,92,27.61712931,91.04281935,77.64857616,28.59284508,0.25,2,2,1,0,0,1,0,Email,0
4532,39.98656829,7,35,131,0.682654539,2.849595734,2.521262675,0.940135188,0.25,1,1,1,1,0,0,0,Ph,0
4533,48,22,133,0,25.99359744,13.98227026,3.913189763,52.52211775,0.25,2,2,0,0,0,1,0,Ph,1
4534,59,34,19,0,27.27637026,14.65568761,4.089353388,55.13177872,0.25,2,2,0,0,0,1,0,Email,0
4535,43.59291779,17,83,0,24.76188302,13.35056584,3.801543359,50.84718768,0.25,4,1,0,0,0,1,0,Ph,0
4536,42,18,39,53.10194669,0.775436155,0.494665284,0.089189509,1.661622545,0,3,1,0,0,0,0,0,Email,0
4537,62,37,38,0,31.66739756,37.28004002,29.30176133,27.538386,0,3,2,0,0,0,0,0,Email,0
4538,62,36,63,0,33.38254806,38.84221453,30.36363326,28.97422175,0.5,1,3,0,1,0,1,0,Email,0
4539,47.63745181,24,85,0,30.46037192,35.42943137,27.79573051,26.82232699,0,3,1,0,0,0,0,0,Email,0
4540,48,24,14,0,0.909911606,1.198109971,0.855370707,0.590620777,0.25,4,1,0,0,0,1,0,Email,0
4541,56,32,64,0,2.022356215,45.44318346,5.945291683,10.99229047,0.25,4,1,0,0,0,1,0,Ph,0
4542,62,26.10303327,124,405,2.098007717,48.18481668,6.275342343,11.45443255,0.25,1,1,1,0,0,1,0,Email,0
4543,48.83191131,29,82.04635882,0,1.912610821,43.86727438,5.715012343,10.5127036,1,1,1,0,1,1,1,1,Email,0
4544,62,38,33,0,0.054465437,1.430883127,0.137533286,0.273698959,0.25,3,3,0,0,0,1,0,Email,0
4545,28,4,80,0,19.15714153,19.65235068,11.91891199,24.06189017,0.25,3,1,0,0,0,1,0,Email,0
4546,61,35,35,0,19.78974996,20.59819336,12.35196069,25.17057816,0.25,3,3,0,0,0,1,0,Ph,0
4547,48,24,74,0,18.32712737,19.07343769,11.56405747,22.82155592,0.5,3,1,0,0,0,1,1,Ph,0
4548,50,25,32,0,0.486556339,0.563014767,0.260206222,0.683354323,0.25,2,2,0,0,0,1,0,Ph,0
4549,58,33,73,241,58.51098729,24.20526488,13.14501527,11.96298179,0,4,1,1,0,0,0,0,Email,0
4550,53,29,41,0,60.74261644,24.96349262,13.56968771,12.45381504,0.25,2,1,0,0,0,1,0,Email,0
4551,65,40,18,0,56.38887807,23.40365711,12.49475854,11.40865181,0.25,1,2,0,0,0,1,0,Ph,0
4552,27,0,75.06143772,55.30702658,1.675455942,0.498880678,0.396662029,0.34691217,0.25,4,2,0,0,0,1,0,Email,0
4553,47.63745181,23,64,0,44.6613522,6.003193726,25.43525502,71.4899447,0,1,2,0,0,0,0,0,Ph,0
4554,50,25,44,192,47.22722812,6.273845483,26.16853094,74.43373139,0.25,2,2,1,0,0,1,0,Ph,0
4555,41,16,109,0,42.85934751,5.71954931,24.47334292,69.18343181,0.5,3,1,0,0,0,1,1,Email,0
4556,43,19,71,179,1.426865328,0.169578183,0.606571397,1.724693019,0,3,3,1,0,0,0,0,Email,0
4557,55,29,79,0,13.12323227,24.71912543,97.26602888,26.18866086,0.5,2,1,0,0,0,1,1,Ph,0
4558,33,9,30,0,13.49141506,26.0357719,103.3699356,27.29548631,0.25,2,2,0,0,0,1,0,Email,0
4559,44,19,82,0,12.6418321,23.89806723,94.09725947,24.73191215,0.333333333,2,1,0,0,0,1,0,Email,0
4560,47,20,101,270,0.277387166,0.729140794,3.095298788,0.973198053,0.25,3,2,1,0,0,1,0,Ph,0
4561,43,18,13,0,3.984492586,26.06704748,20.85472571,17.78261869,0.75,2,2,0,1,1,1,0,Email,0
4562,59,33,59,0,4.199270568,27.12278591,21.79896612,18.41648751,0,3,3,0,0,0,0,0,Email,0
4563,65,40,64,0,3.81354822,24.70587842,19.98259023,17.19858033,0.25,2,1,0,1,0,0,0,Email,0
4564,28,2,188,0,0.140089943,0.842746501,0.712906735,0.442753259,0.5,2,1,0,0,0,1,1,Email,0
4565,58,32,28,148,37.98251452,60.45307028,28.92476826,12.17137186,0,1,1,1,0,0,0,0,Ph,0
4566,40.4990155,8,120,76,39.89330398,64.00993585,30.40168139,12.56586768,0.25,2,3,1,1,0,0,0,Ph,1
4567,24,0,131,0,36.3466955,58.09202187,27.66276745,11.45163792,0.25,1,1,0,0,0,1,0,Email,0
4568,46,20,19,97,1.180189003,1.600147082,0.96665798,0.351467538,0.5,3,2,1,0,0,1,1,Email,0
4569,26,0,44,0,24.76267036,42.90417188,9.038136228,4.015828499,0.25,4,3,0,0,0,0,1,Email,0
4570,47,21,49,0,25.90285665,44.99698343,9.277277681,4.18770174,0.25,3,2,0,0,0,0,1,Ph,0
4571,32,6,99,249,23.83859611,41.00734417,8.705740382,3.826179667,0.25,2,3,1,0,0,1,0,Email,0
4572,58,28,95,0,0.706557681,1.372568688,0.18328098,0.134458067,0,1,3,0,0,0,0,0,Email,0
4573,32,7,81,0,40.84410547,11.01273312,19.86428396,25.84197406,0.25,4,3,0,0,0,1,0,Ph,0
4574,46,20,73,264,42.03341884,11.48718474,20.6787312,27.06928558,0.75,2,3,1,1,1,1,0,Email,0
4575,35,11,193,0,39.37920416,10.6457814,19.18759608,24.92425173,0.25,2,1,0,1,0,0,0,Email,0
4576,53,27,115,0,0.802430008,0.308926506,0.631297944,0.72470904,0,2,3,0,0,0,0,0,Ph,1
4577,55,30,41,0,37.26968152,97.01682819,32.0290392,17.85125268,0.5,2,3,0,1,0,1,0,Email,0
4578,63,37,80,0,38.70844986,102.3188479,33.56879091,18.75742675,0.5,2,3,0,1,0,1,0,Email,0
4579,45,20,90,0,35.22519928,93.46111935,30.66927206,17.1232814,0.5,4,2,0,1,0,1,0,Ph,0
4580,58,32,41,81,1.222980043,2.93614416,0.997332772,0.546740909,0.25,1,1,1,0,0,1,0,Email,0
4581,50,22.44838039,102,0,18.97044537,12.9781693,48.79970617,36.89714217,0.333333333,2,1,0,0,0,1,0,Email,0
4582,37,13,59,0,19.91998045,13.63354558,50.72877332,38.72247158,0.25,1,3,0,1,0,0,0,Email,0
4583,25,-1,69,0,18.2250575,12.37227789,46.56367495,35.78140982,0.25,3,3,0,0,0,1,0,Email,0
4584,52,26,83,0,0.587376482,0.485313816,1.478579749,0.854355139,0.25,1,1,0,0,0,1,0,Email,1
4585,26,0,49,0,2.005330798,21.97999613,89.40642022,5.007950661,0,3,2,0,0,0,0,0,Email,0
4586,35,11,180,571,2.093192479,22.9669741,93.22312493,5.195931773,0.75,1,3,1,1,1,1,0,Ph,1
4587,58,32,61,54.97786638,1.935650656,20.97209203,85.60226338,4.781073576,0.5,3,3,1,1,0,1,0,Email,0
4588,37,11,59,0,0.058135964,0.651563824,2.84185676,0.139256914,0,4,3,0,0,0,0,0,Email,0
4589,35,10,85,0,10.91815212,3.011727145,13.13908188,30.94606679,0.25,4,3,0,1,0,0,0,Ph,0
4590,31,7,13,0,11.54971025,3.141993993,13.64131766,32.47074667,0.25,1,3,0,0,0,1,0,Email,0
4591,58,25.61201845,151,0,10.4932555,2.870166035,12.37599551,29.56614428,0,3,2,0,0,0,0,0,Ph,1
4592,43,16,44,53.67090874,0.372170483,0.103471245,0.378090233,1.100327111,0.25,3,2,0,0,0,1,0,Ph,0
4593,43.59291779,18,53,154,67.08564564,4.074672151,26.32778203,17.89401239,0,3,3,1,0,0,0,0,Email,0
4594,54,30,133,0,69.22583333,4.187586887,27.13985382,18.89986959,0.25,1,2,0,1,0,0,0,Ph,1
4595,53,27,69.54550034,78,64.7427225,3.830536782,25.01171751,17.16275841,0.25,3,3,1,0,0,1,0,Email,0
4596,32,7,101,0,1.903165281,0.126620431,0.599577401,0.497135454,0.25,4,2,0,0,0,1,0,Email,0
4597,37,13,61,0,93.26496111,13.11809615,23.50343267,15.97746092,0,3,1,0,0,0,0,0,Email,0
4598,34,10,68,0,97.53235463,13.62883965,24.54475678,16.52861673,0,3,2,0,0,0,0,0,Email,0
4599,51,26,21,0,89.8751444,12.43399531,22.86669108,15.45180902,0.25,4,1,0,0,0,1,0,Email,0
4600,49,25,149,0,2.760124373,0.405182803,0.584849731,0.331661405,0.25,2,1,0,0,0,1,0,Ph,0
4601,54,24,73.0945247,0,34.27377223,78.2037526,10.92757165,27.47540151,0,1,3,0,0,0,0,0,Email,0
4602,37,12,55,54.86932833,35.61637766,81.82709272,11.45079335,29.02523569,0.25,1,1,0,0,0,1,0,Email,0
4603,57,32,81,226,32.5526453,75.4164076,10.55794357,26.99200777,0.5,2,1,1,1,0,1,0,Email,0
4604,37,12,179,73.94601431,1.074876065,2.289687125,0.265740733,0.608666437,0.25,1,1,0,0,0,1,0,Ph,0
4605,32,7,81,0,2.009912487,28.0197174,24.8495677,13.93523846,0.25,2,2,0,1,0,0,0,Ph,1
4606,48,22,42,0,2.096338479,29.3035936,26.19460236,14.54801711,0,1,2,0,0,0,0,0,Ph,0
4607,44,20,199,0,1.901887246,26.77502135,24.00995671,13.48476447,0.25,2,1,0,0,0,1,0,Email,0
4608,50,23,18,0,0.071377136,0.949818933,0.627502434,0.316005627,0.5,1,2,0,1,0,1,0,Ph,0
4609,44,19.3431798,28,53.10194669,4.97039291,8.071944786,28.05115029,32.18298242,0.25,1,3,0,0,0,1,0,Email,0
4610,54,28,69.67511832,143,5.218802584,8.376789314,29.08983267,33.36899144,0,4,3,1,0,0,0,0,Ph,0
4611,37,13,69.86849029,104,4.758393125,7.771370422,26.6520697,30.71880914,0.25,2,2,1,0,0,1,0,Email,0
4612,34,7,52,53.89683207,0.179157849,0.168561601,0.833554585,0.829067614,0.25,2,2,0,0,0,1,0,Email,0
4613,32,6,18,0,12.05986116,6.005749634,26.13085639,1.992941972,0.25,2,2,0,0,0,1,0,Email,0
4614,63,38,52,218,12.57715536,6.290237778,26.94534382,2.094812177,0.5,4,1,1,1,0,1,0,Ph,0
4615,56,30,15,102,11.4353284,5.785468646,24.88746759,1.902176014,0,4,3,1,0,0,0,0,Email,0
4616,37,12,84,0,0.444423627,0.166674342,0.645263884,0.078041461,0.25,4,3,0,0,0,1,0,Email,0
4617,66,41,114,0,24.01306962,18.87024178,11.80617273,49.73202984,0.5,1,3,0,1,0,1,0,Email,0
4618,38,13,41,0,25.15537275,19.56251219,12.38099465,52.12405108,0.25,3,3,0,1,0,0,0,Email,0
4619,35,9,29,126,22.97947426,18.23446867,11.4382724,47.74113574,0.333333333,3,1,1,0,0,1,0,Email,0
4620,61,36,23,96,0.705367289,0.418985929,0.317141243,1.458406423,0,1,1,1,0,0,0,0,Email,0
4621,52,26,84,0,4.997717001,11.87199147,30.67530029,5.987710744,0.25,1,1,0,0,0,1,0,Email,0
4622,57,32,60,0,5.159065085,12.4227142,32.44200677,6.296192184,1,3,1,0,1,1,1,1,Email,0
4623,47,20,13,0,4.759057691,11.40760004,29.57918469,5.733903588,0.25,3,2,0,0,0,1,0,Ph,0
4624,47.63745181,25,45,0,0.130647523,0.35106308,0.917260303,0.214617815,0,2,3,0,0,0,0,0,Email,0
4625,36,11,83,0,2.98771052,5.989285799,12.93770982,28.25623619,0,1,1,0,0,0,0,0,Ph,0
4626,45,21,102,81,3.146311242,6.194188349,13.61850629,29.30624533,0,4,2,1,0,0,0,0,Ph,1
4627,58,34,75.81166755,55.30702658,2.871526172,5.718547217,12.37918442,26.6094089,0.25,4,3,0,0,0,1,0,Ph,0
4628,27,1,134,307,0.091770801,0.177325922,0.457200219,0.808593042,0.25,1,2,1,0,0,1,0,Ph,1
4629,27,1,130,0,7.00004628,10.93695493,30.71116271,7.052464358,0,3,2,0,0,0,0,0,Ph,1
4630,48,24,148,0,7.349534195,11.36498085,32.02766825,7.327440341,0.75,2,1,0,1,1,1,0,Ph,0
4631,46,21,73.4823493,0,6.650666086,10.46732,29.46626556,6.704435455,0,1,2,0,0,0,0,0,Ph,0
4632,32,8,142,120,0.274361861,0.363600936,1.093787278,0.193817377,0.75,4,2,1,1,1,1,0,Ph,1
4633,54,22.84733126,62,0,13.07992961,13.79677513,1.993066773,78.8571063,0.25,4,1,0,1,0,0,0,Email,0
4634,31,5,50,0,13.41221747,14.64913258,2.084263215,82.49332824,0.25,1,1,0,0,0,1,0,Email,0
4635,42,17,29,0,12.79721323,13.31832775,1.914167649,75.12512853,0.333333333,1,3,0,0,0,1,0,Email,0
4636,30,5,85,293,0.24870597,0.507667158,0.050063183,2.702295335,1,3,1,1,1,1,1,1,Email,0
4637,41,16,78,0,2.978309653,33.95542529,5.051955764,1.99422251,0.25,4,1,0,0,0,1,0,Email,0
4638,44,19,85,0,3.145659411,35.65029222,5.227729862,2.068302373,0.5,4,3,0,1,0,1,0,Ph,0
4639,37,13,89,0,2.879043337,32.30172864,4.836898134,1.906920241,0.25,2,2,0,0,0,1,0,Email,0
4640,51,25,33,0,0.079835346,1.158592523,0.119645034,0.056283542,0.5,3,3,0,1,0,1,0,Email,0
4641,30,6,42,0,25.76428786,87.03845143,31.17888653,1.00720828,0.25,1,3,0,0,0,1,0,Ph,0
4642,36,11,31,124,26.60952321,91.08948083,32.52594112,1.04508825,0.5,4,1,1,1,0,1,0,Ph,0
4643,51.29978375,40,143,0,24.72679585,82.92561005,29.73141407,0.963105301,0.25,4,2,0,0,0,1,0,Ph,1
4644,33,7,35,0,0.657620315,2.926415607,0.811956639,0.023565418,0.25,4,1,0,0,0,1,0,Email,0
4645,58,34,22,0,17.87629929,34.98439306,52.66492765,92.37937307,0.25,1,2,0,0,0,1,0,Ph,0
4646,34,10,69.91765221,84,18.830619,36.42290547,55.32251298,96.43599269,0,1,1,1,0,0,0,0,Ph,0
4647,38,13,119,0,17.30575693,33.39682629,50.52719428,89.30765252,0,2,1,0,0,0,0,0,Email,0
4648,59,35,43,0,0.510012546,1.079925828,1.614578111,2.187615551,0.25,4,1,0,0,0,1,0,Email,0
4649,37,11,75,0,28.44966335,22.12457453,0.994942807,15.91277038,0.25,3,2,0,0,0,1,0,Email,0
4650,59,35,121,0,29.39506542,23.07131408,1.029440211,16.78002479,0.25,1,1,0,0,0,1,0,Email,0
4651,47,23,63,0,27.43264019,21.33818409,0.956295469,15.33035959,0.25,1,3,0,0,0,1,0,Ph,0
4652,48,24,58,0,0.671277998,0.520288072,0.022137292,0.507195216,0,2,1,0,0,0,0,0,Email,0
4653,38,12,184,0,97.33891948,13.08157853,20.23467847,38.74611114,0.25,3,1,0,0,0,1,0,Ph,1
4654,34,10,155,0,100.5301969,13.62469727,20.9439089,39.7542802,0.5,2,1,0,1,0,1,0,Ph,0
4655,44,17,69,0,93.8452852,12.40450236,19.55582241,36.66080663,0,3,2,0,0,0,0,0,Email,0
4656,33,7,188,581,2.313018436,0.440603629,0.555533835,0.846646515,0,2,2,1,0,0,0,0,Ph,1
4657,47,21,38,0,50.17412161,52.07972578,25.03340376,26.03089545,0.25,3,2,0,0,0,0,1,Ph,0
4658,41,16,9,0,52.08604705,54.27212865,25.95779224,27.29938145,0.25,1,2,0,1,0,0,0,Email,0
4659,36,11,73.43318738,0,48.31367337,49.52091268,24.0567837,24.78842776,0.5,4,3,0,1,0,1,0,Ph,0
4660,28,4,199,0,1.21298037,1.592327654,0.608626678,0.961169907,0,1,1,0,0,0,0,0,Email,0
4661,59,35,38,0,22.26393802,3.032248806,30.0755944,15.87848972,0.25,1,1,0,0,0,1,0,Email,0
4662,43,19,129,0,22.97323879,3.149979664,31.22125585,16.48291075,0.5,1,1,0,0,0,1,1,Email,0
4663,56,31,59,0,21.10852417,2.874162855,28.8416042,15.25335588,0.25,2,2,0,0,0,1,0,Email,0
4664,28,3,71.75897692,200,0.630026989,0.086719542,0.803555038,0.459518292,0.25,1,1,1,0,0,1,0,Email,0
4665,51.29978375,37,83,0,65.77973679,3.967093534,37.08773569,7.007625018,0,4,2,0,0,0,0,0,Ph,0
4666,40,16,65,55.30702658,68.89875633,4.154315292,38.5024452,7.337854541,0.333333333,2,1,0,0,0,1,0,Email,0
4667,34,9,72,124,63.02628065,3.830421976,35.33614773,6.659996717,0,3,1,1,0,0,0,0,Ph,0
4668,52,28,72,0,1.978740943,0.112164937,1.210791744,0.258231091,0.25,3,3,0,0,0,1,0,Email,0
4669,40,14,63,54.97786638,39.06161308,19.91074105,20.02684884,14.91884,0,3,3,0,0,0,1,0,Email,0
4670,27,1,73.49772631,0,40.57586882,20.78587132,20.93762318,15.49820211,0.5,4,2,0,1,0,1,0,Email,0
4671,52,26,194,0,37.26683707,19.16445302,19.10256799,14.30955119,0.25,1,1,0,0,0,1,0,Email,0
4672,42.03462788,14,104,0,1.18035362,0.570052062,0.640519059,0.323256017,0.75,1,3,0,1,1,1,0,Email,0
4673,52,26,180,550,14.0985052,8.995765214,4.085212003,8.989968393,0.25,1,1,1,0,0,1,0,Email,0
4674,50,22.44838039,18,88,14.61353027,9.44485159,4.196584987,9.434313936,0.5,2,2,1,1,0,1,0,Email,0
4675,40,14,93,328,13.35238018,8.638242687,3.803346335,8.598546027,1,1,3,1,1,1,1,1,Email,0
4676,35,11,32,137,0.445995113,0.271630709,0.121917703,0.243981176,0.5,1,1,1,1,0,1,0,Email,0
4677,39,13,68,0,17.98243501,12.90066377,17.89403808,38.80192019,0.5,3,1,0,0,0,1,1,Email,0
4678,25,0,38,0,18.67924189,13.63743974,18.80215137,40.61678715,0,2,3,0,0,0,0,0,Email,0
